id,title,source_name,summary,instructions,ingredients,image,dishTypes
638035,Chicken Cordon Bleu,foodista.com,"Chicken Cordon Bleu might be a good recipe to expand your main course repertoire. For <b>$1.81 per serving</b>, this recipe <b>covers 24%</b> of your daily requirements of vitamins and minerals. This recipe makes 6 servings with <b>417 calories</b>, <b>43g of protein</b>, and <b>21g of fat</b> each. 162 people found this recipe to be delicious and satisfying. This recipe from Foodista requires kosher salt and pepper, eggs, flour, and swiss cheese. From preparation to the plate, this recipe takes approximately <b>45 minutes</b>. Overall, this recipe earns an <b>outstanding spoonacular score of 83%</b>. If you like this recipe, take a look at these similar recipes: <a href=""https://spoonacular.com/recipes/chicken-cordon-bleu-38785"">Chicken Cordon Bleu</a>, <a href=""https://spoonacular.com/recipes/chicken-cordon-bleu-355114"">Chicken Cordon Bleu</a>, and <a href=""https://spoonacular.com/recipes/chicken-cordon-bleu-558701"">Chicken Cordon Bleu</a>.","<ol><li>Preheat oven to 350 degrees F.</li><li>Butterfly the chicken breasts by slicing half lengthwise but not cutting all the way through. Lay the halved breasts between 2 pieces of plastic wrap. Using the flat side of a meat mallet, gently pound the chicken to 1/4-inch thickness, taking care to not tear or create holes in the meat.</li><li>Lay 2 slices of cheese on each breast, followed by 2 slices of ham, and 2 more of cheese; leaving a 1/2-inch margin on all sides to help seal the roll. Tuck in the sides of the breast and roll up tight like a jellyroll. Squeeze the log gently to seal.</li><li>Season the flour with salt and pepper; spread out on waxed paper or in a flat dish. Mix the breadcrumbs with thyme, kosher salt, pepper, and oil. The oil will help the crust brown. Beat together the eggs and water, the mixture should be fluid. Lightly dust the chicken with flour, then dip in the egg mixture. Gently coat in the bread crumbs.</li><li>Carefully transfer the roulades to a baking pan and bake for 20 minutes until browned and cooked through.</li><li>Serve whole or cut into pinwheels.</li></ol>","['6 slices deli ham', '2 eggs', '1/4 cup flour', '2 teaspoons fresh thyme leaves', 'kosher salt and freshly ground black pepper', '1 teaspoon olive oil', '1 cup panko bread crumbs', '6 boneless, skinless chicken breasts', '12 slices Gruyere or Swiss cheese', '2 tsps water']",https://spoonacular.com/recipeImages/638035-556x370.jpg,"['lunch', 'main course', 'main dish', 'dinner']"
636231,"Broccoli, Carrot, and Pepper Upma",Foodista,"Broccoli, Carrot, and Pepper Upma could be just the <b>gluten free, dairy free, lacto ovo vegetarian, and whole 30</b> recipe you've been looking for. This recipe serves 1 and costs $1.21 per serving. One serving contains <b>192 calories</b>, <b>9g of protein</b>, and <b>6g of fat</b>. It works best as a side dish, and is done in approximately <b>45 minutes</b>. This recipe is liked by 1 foodies and cooks. It is brought to you by Foodista. A mixture of an upma premix, lime, chilli, and a handful of other ingredients are all it takes to make this recipe so delicious. Taking all factors into account, this recipe <b>earns a spoonacular score of 93%</b>, which is tremendous. Similar recipes are <a href=""https://spoonacular.com/recipes/upma-how-to-make-upma-south-indian-upma-488000"">Upma , How to make Upma | South Indian Upma</a>, <a href=""https://spoonacular.com/recipes/upma-how-to-make-upma-south-indian-upma-1279693"">Upma , How to make Upma | South Indian Upma</a>, and <a href=""https://spoonacular.com/recipes/peppers-carrot-and-tomato-upma-savory-semolina-porridge-655705"">Peppers, Carrot, and Tomato Upma (Savory Semolina Porridge)</a>.","<ol><li>In a pot, gently dry roast the semolina/upma premix for a minute or two.</li><li>Add oil and water to the roasted semolina and cook for approximately 7-10 minutes.</li><li>Once the semolina is cooked, add the chopped up vegetables.</li><li>Stir for half a minute and turn off the gas.</li><li>Serve immediately with lashings of lime juice.</li><li>Http://rawgirlinmumbai.blogspot.com/2011/01/broccoli-carrot-and-pepper-upma.html</li></ol>","['1 (10 oz.) pkg. frozen, chopped broccoli, thawed', '1/2 cup carrot', '1 large green chilli', '1/2 cup green peppers', 'a lime', '1 teaspoon of vegetable oil', '1 cup of water', '1 cup semolina or an upma premix']",https://spoonacular.com/recipeImages/636231-556x370.jpg,['side dish']
1697689,Deliciously Creamy One-Pan Chicken and Beans,Maplewood Road,"If you want to add more <b>gluten free</b> recipes to your repertoire, Deliciously Creamy One-Pan Chicken and Beans might be a recipe you should try. For <b>$2.65 per serving</b>, this recipe <b>covers 42%</b> of your daily requirements of vitamins and minerals. One portion of this dish contains approximately <b>46g of protein</b>, <b>20g of fat</b>, and a total of <b>599 calories</b>. This recipe serves 4. This recipe from spoonacular user <a href=""/profile/maplewoodroad"">maplewoodroad</a> requires chicken thighs, celery, canned tomatoes, and cream cheese. It works best as a main course, and is done in around <b>45 minutes</b>. If you like this recipe, take a look at these similar recipes: <a href=""https://spoonacular.com/recipes/one-pan-creamy-balsamic-chicken-green-beans-997551"">One Pan Creamy Balsamic Chicken & Green Beans</a>, <a href=""https://spoonacular.com/recipes/one-pan-creamy-balsamic-chicken-green-beans-1223001"">One Pan Creamy Balsamic Chicken & Green Beans</a>, and <a href=""https://spoonacular.com/recipes/deliciously-creamy-keto-deviled-eggs-1667445"">Deliciously Creamy Keto Deviled Eggs</a>.","Instructions

 

Mise en Place

Chop boneless, skinless chicken thighs or breasts, pat dry, put into a bowl, and season with salt and pepper

Chop garlic, shallots, and celery and set aside

Chop parsley

Open the cans of beans, drained and rinsed; mash half the beans with a fork or potato masher and set the other half aside

Cut the cream cheese in half and put the other half back in the fridge

If you use a bouillon cube for the stock, heat it up in a cup of water in the microwave; otherwise, have your pre-made stock ready in a cup

Cooking

In a large skillet, heat a tablespoon of olive oil over medium-high heat

Add chicken and brown for about four minutes, stirring occasionally

Add celery, shallots, garlic, chili, and cumin and cook for another four minutes

Add the beans (mashed and whole), tomatoes, and stock

Bring to a boil, then reduce to a simmer, and add cream cheese. Simmer for about 10 minutes, stirring occasionally, until cream cheese is melted.

Add parsley toward the end; keep some for garnish","['1 lb boneless, skinless chicken thighs or breasts, chopped', '2 (15-oz) cans Great Northern Bean (or any other bean), drained and rinsed; mash half the beans with a fork or potato masher and set the other half aside', '1 (10-oz) can diced tomatoes and green chili', '4 oz cream cheese', '1 c celery, chopped', '1/2 c shallots (or onion), chopped', '3 cloves garlic, minced', '1/2 c parsley, chopped', '1 c chicken stock (or more as needed)', '1 Tbsp chili powder', '1 tsp cumin', '1 Tbsp olive oil', 'salt and freshly ground pepper']",https://spoonacular.com/recipeImages/1697689-556x370.jpg,"['lunch', 'main course', 'main dish', 'dinner']"
638549,Chili and Garlic Spiced Beef and Broccoli Stir Fry,Foodista,"Chili and Garlic Spiced Beef and Broccoli Stir Fry is a <b>gluten free and dairy free</b> recipe with 4 servings. For <b>$2.59 per serving</b>, this recipe <b>covers 26%</b> of your daily requirements of vitamins and minerals. One serving contains <b>394 calories</b>, <b>23g of protein</b>, and <b>17g of fat</b>. It works well as an American main course. This recipe from Foodista requires rice vinegar, sesame oil, mirin, and chicken broth. 2 people were impressed by this recipe. It will be a hit at your <b>The Super Bowl</b> event. From preparation to the plate, this recipe takes around <b>45 minutes</b>. Overall, this recipe earns a <b>good spoonacular score of 75%</b>. Users who liked this recipe also liked <a href=""https://spoonacular.com/recipes/chili-and-garlic-spiced-beef-and-broccoli-stir-fry-1375755"">Chili and Garlic Spiced Beef and Broccoli Stir Fry</a>, <a href=""https://spoonacular.com/recipes/chili-and-garlic-spiced-beef-and-broccoli-stir-fry-1616473"">Chili and Garlic Spiced Beef and Broccoli Stir Fry</a>, and <a href=""https://spoonacular.com/recipes/garlic-beef-broccoli-cauliflower-stir-fry-530686"">Garlic Beef, Broccoli & Cauliflower Stir Fry</a>.","Combine chicken broth, cornstarch, soy sauce, rice vinegar, Mirin, sesame oil, sugar and Asian chili sauce in a small bowl.
Preheat non-skillet over medium high heat with 1/2 tablespoon coconut oil. Add beef and stir fry until beef is cooked through, 3  4 minutes. Remove from pan.
Add remaining coconut oil and saute broccoli for 3  4 minutes until crisp-tender. Add chicken broth or water as needed to keep pan from becoming too dry.
Add beef and sauce into the pan with the broccoli and stir until sauce thickens, 4  5 minutes.
Serve over rice.","['12 ounces beef steak, very thinly sliced', '4 cups broccoli florets', '1 tablespoon coconut oil', '3/4 cup low fat chicken broth', '1 tablespoon cornstarch', '2 tablespoons soy sauce', '2 tablespoons rice vinegar', '2 tablespoons mirin', '1/2 teaspoon sesame oil', '1 tablespoon sugar', '2 teaspoons Asian Chili sauce', '2 cups brown rice, cooked']",https://spoonacular.com/recipeImages/638549-556x370.jpg,"['lunch', 'main course', 'main dish', 'dinner']"
642276,Eggplant and Tomato Sauce,Foodista,"Eggplant and Tomato Sauce might be just the sauce you are searching for. This recipe makes 6 servings with <b>616 calories</b>, <b>23g of protein</b>, and <b>24g of fat</b> each. For <b>$2.88 per serving</b>, this recipe <b>covers 27%</b> of your daily requirements of vitamins and minerals. From preparation to the plate, this recipe takes roughly <b>45 minutes</b>. This recipe from Foodista requires romano cheese, salt, onion, and lemon juice. 4 people were impressed by this recipe. With a spoonacular <b>score of 80%</b>, this dish is good. Similar recipes are <a href=""https://spoonacular.com/recipes/eggplant-and-tomato-sauce-1137876"">Eggplant and Tomato Sauce</a>, <a href=""https://spoonacular.com/recipes/eggplant-and-tomato-sauce-23596"">Eggplant And Tomato Sauce</a>, and <a href=""https://spoonacular.com/recipes/eggplant-with-spicy-tomato-sauce-149487"">Eggplant with Spicy Tomato Sauce</a>.","Place the cut eggplant, chopped garlic, sliced onion and halved tomatoes in a bowl.  Add 2 tablespoons of olive oil, lemon juice, 1 tsp. of salt and  tsp. of ground black pepper and toss.
Heat a large frying pan with 2 tablespoons of olive oil add the eggplant mix to the frying pan.  Saut until the eggplant is softened. Add the crushed tomatoes, red pepper flakes, dried oregano,  tsp. ground black pepper and 1 tsp. salt and continue to simmer on low.
Add the wine and simmer on low for about 30-35 minutes. The longer it cooks the better.
Prepare the macaroni as directed.
Drizzle a little olive oil at the bottom of a large bowl.
Add a few dashes of red pepper flakes, dashes of dried oregano, grated Romano cheese and some fresh basil.
Add the cooked macaroni and toss.
Add the eggplant sauce and toss again; finish with more grated cheese.","['1 eggplant – peeled and cut into chunks', '28 oz. can - crushed tomatoes', '1 red onion - sliced', '3 large cloves of garlic – chopped', '1 pint of grape tomatoes – halved', '1 tablespoon of lemon juice', '2 tsp. salt', '1 tsp. ground black pepper', '¼ tsp. red pepper', '1 tsp. dried oregano', '½ cup fresh basil – chopped', '¼ cup red wine', '1 lb. favorite macaroni', 'Fresh grated Romano cheese', 'Olive oil']",https://spoonacular.com/recipeImages/642276-556x370.jpg,['sauce']
631913,A Refreshing Drink To Welcome You All,Foodista,"A Refreshing Drink To Welcome You All is a beverage that serves 6. One serving contains <b>43 calories</b>, <b>2g of protein</b>, and <b>0g of fat</b>. For <b>88 cents per serving</b>, this recipe <b>covers 7%</b> of your daily requirements of vitamins and minerals. It is a good option if you're following a <b>gluten free, dairy free, lacto ovo vegetarian, and fodmap friendly</b> diet. 3 people have made this recipe and would make it again. From preparation to the plate, this recipe takes roughly <b>45 minutes</b>. This recipe from Foodista requires mint leaves, lemons, kg of sugar, and water. All things considered, we decided this recipe <b>deserves a spoonacular score of 83%</b>. This score is awesome. Similar recipes are <a href=""https://spoonacular.com/recipes/refreshing-rum-drink-148666"">Refreshing Rum Drink</a>, <a href=""https://spoonacular.com/recipes/refreshing-lemon-lime-drink-425170"">Refreshing Lemon-Lime Drink</a>, and <a href=""https://spoonacular.com/recipes/refreshing-chia-fresca-isikiate-drink-1761375"">Refreshing Chia Fresca (Isikiate) Drink</a>.","Pick the mint leaves and wash it in running water.
Clean and grate the ginger.
Heat water in a vessel and add sugar to it. Let the sugar dissolve; filter the sugar syrup with a thin muslin cloth.
Boil it further on medium heat till the syrup becomes a bit thick, about 20 minutes. Take off heat and cool the syrup.
Now add the mint leaves, grated ginger and juice of lemons. Leave it aside for 4-5 hours to let the mint flavor seep into the syrup. Add green color if required.
Store the concentrate in a clean glass bottle.
To make the drink, pour about 1 tbsp. of the concentrate and add water to suit your taste.
Top it with crushed ice and serve the refreshing Minty-lemony drink.","['2 cups of fresh mint leaves', '6 large lemons', '1 Kg of sugar', '1 liter of water', '1/2 teaspoon of freshly grated ginger', 'A pinch of green color (food grade)']",https://spoonacular.com/recipeImages/631913-556x370.jpg,"['beverage', 'drink']"
715521,Turkey Avocado BLT Salad,Pink When,"Need a <b>gluten free, dairy free, paleolithic, and primal main course</b>? Turkey Avocado BLT Salad could be an awesome recipe to try. One serving contains <b>383 calories</b>, <b>20g of protein</b>, and <b>30g of fat</b>. This recipe serves 2. For <b>$2.73 per serving</b>, this recipe <b>covers 19%</b> of your daily requirements of vitamins and minerals. Plenty of people made this recipe, and 5518 would say it hit the spot. A mixture of salad leaves, turkey breast, center cut bacon, and a handful of other ingredients are all it takes to make this recipe so delicious. From preparation to the plate, this recipe takes around <b>45 minutes</b>. It is brought to you by Pink When. Overall, this recipe earns an <b>awesome spoonacular score of 96%</b>. If you like this recipe, take a look at these similar recipes: <a href=""https://spoonacular.com/recipes/blt-roll-ups-with-turkey-and-avocado-1404223"">BLT Roll Ups with Turkey and Avocado</a>, <a href=""https://spoonacular.com/recipes/blt-roll-ups-with-turkey-and-avocado-1129352"">BLT Roll Ups with Turkey and Avocado</a>, and <a href=""https://spoonacular.com/recipes/turkey-blt-with-avocado-spread-recipe-21740"">Turkey Blt With Avocado Spread Recipe</a>.",,"['1 small Avocado (sliced)', '1 tsp Cilantro', '1 small Roma tomato (chopped)', 'Mixed Green Salad leaves', '(2 pieces) center cut bacon, cooked and chopped', '1/2 cup Turkey breast']",https://spoonacular.com/recipeImages/715521-556x370.jpg,"['side dish', 'lunch', 'main course', 'salad', 'main dish', 'dinner']"
660485,Soba Noodle & Five-Spice Pork Salad,Foodista,"Need a <b>dairy free main course</b>? Soba Noodle & Five-Spice Pork Salad could be an awesome recipe to try. This recipe serves 2. One portion of this dish contains approximately <b>43g of protein</b>, <b>48g of fat</b>, and a total of <b>915 calories</b>. For <b>$4.11 per serving</b>, this recipe <b>covers 45%</b> of your daily requirements of vitamins and minerals. If you have g pork tenderloin, soya sauce, sugar, and a few other ingredients on hand, you can make it. 1 person were glad they tried this recipe. It is brought to you by Foodista. From preparation to the plate, this recipe takes roughly <b>45 minutes</b>. Taking all factors into account, this recipe <b>earns a spoonacular score of 77%</b>, which is solid. If you like this recipe, take a look at these similar recipes: <a href=""https://spoonacular.com/recipes/soba-noodle-salad-with-pork-snap-peas-and-radishes-708066"">Soba Noodle Salad with Pork, Snap Peas, and Radishes</a>, <a href=""https://spoonacular.com/recipes/soba-noodle-salad-495678"">Soba Noodle Salad</a>, and <a href=""https://spoonacular.com/recipes/soba-noodle-salad-80157"">Soba Noodle Salad</a>.","Cut the pork tenderloin into 2-3 cm thick (about 3/4 inch). Put oyster sauce, five-spice powder, sesame oil, soya sauce, sugar, white pepper, garlic, ginger, and red chili in a bowl and mix with pork. Marinate for 1-2 hours or more.
Trim the snow peas and cut the carrot into thin rounds. Blanch them, refresh in cold water, and set aside.
Boil a pot of water. Cook the soba noodles according to the packet. Once cooked, drain, and refresh in cold water.
Heat a pan, drizzle with some oil. Pan fry the marinated sliced pork for about 15  20 minutes or until each side is golden brown or caramalised.
In a bowl, mix soba noodle, the snap peas, and carrots. Drizzle some sesame dressings and mix. Then, top a few pieces of five-spice pork to serve. Garnish with sesame seeds and finely chopped spring onions.
Alternatively, you can make a simple teriyaki sauce  (1 tbsp sake, 4 tbsp soya sauce, 4-5 tbsp mirin, 2 tbsp sugar) and drizzle over the salad.","['150g – 200g Pork tenderloin (about 1/2 pound)', 'Oil, enough for pan-frying', '200g Soba noodles (about 6-8 ounces dried)', '100g snow or snap peas (about 1 cup)', '1 Carrot, cut into thin rounds', 'Sesame seeds (black & white), for garnish', 'Spring onions, finely chopped, for garnish', '1/2 tablespoon Oyster sauce', '1/2 tablespoon Five-spice powder', '1/2 tablespoon Sesame oil', '1 tablespoon Soya sauce', '1 tablespoon Sugar', 'White pepper, a dash', '3 Garlic cloves (crushed)', '1-2 centimeter piece of fresh Ginger (crushed) (about 1/2 - 1 inch)', '1 Red chili (crushed)', '3 -4 tablespoons Sesame oil', '2 tablespoons Soya sauce']",https://spoonacular.com/recipeImages/660485-556x370.jpg,"['side dish', 'lunch', 'main course', 'salad', 'main dish', 'dinner']"
650798,Mango Kiwi Salsa,Foodista,"If you want to add more <b>gluten free, dairy free, paleolithic, and lacto ovo vegetarian</b> recipes to your recipe box, Mango Kiwi Salsa might be a recipe you should try. For <b>$1.18 per serving</b>, this recipe <b>covers 13%</b> of your daily requirements of vitamins and minerals. This hor d'oeuvre has <b>80 calories</b>, <b>2g of protein</b>, and <b>1g of fat</b> per serving. This recipe serves 4. 1 person has made this recipe and would make it again. From preparation to the plate, this recipe takes approximately <b>20 minutes</b>. Head to the store and pick up tomato, kiwi, jalapeno, and a few other things to make it today. This recipe is typical of Mexican cuisine. It is brought to you by Foodista. Overall, this recipe earns a <b>spectacular spoonacular score of 82%</b>. Users who liked this recipe also liked <a href=""https://spoonacular.com/recipes/sunny-hot-salsa-pineapple-mango-kiwi-salsa-148792"">Sunny & Hot! Salsa (Pineapple Mango Kiwi Salsa)</a>, <a href=""https://spoonacular.com/recipes/kiwi-mango-salsa-58834"">Kiwi Mango Salsa</a>, and <a href=""https://spoonacular.com/recipes/mango-kiwi-salsa-498518"">Mango Kiwi Salsa</a>.",<ol><li>Combine all ingredients in a large bowl.</li><li>Chill until ready to serve.</li></ol>,"['1/4 cup fresh cilantro, finely chopped', '2 cloves garlic, minced', '1 jalapeno, deseeded and diced', 'juice of 1 lime', '1 kiwi, peeled and cubed', '1 mango, peeled and cubed', 'pepper', '1/2 red onion, diced', 'Salt', '1 tomato, cubed']",https://spoonacular.com/recipeImages/650798-556x370.jpg,"['antipasti', 'condiment', 'starter', 'snack', 'appetizer', 'dip', 'antipasto', ""hor d'oeuvre"", 'spread']"
642468,Ethiopian Lentil Curry,foodista.com,"If you have approximately <b>1 hour and 15 minutes</b> to spend in the kitchen, Ethiopian Lentil Curry might be an excellent <b>gluten free and lacto ovo vegetarian</b> recipe to try. One portion of this dish contains about <b>16g of protein</b>, <b>6g of fat</b>, and a total of <b>285 calories</b>. For <b>$1.45 per serving</b>, you get a main course that serves 6. If you have onion, peas, vegetable oil, and a few other ingredients on hand, you can make it. This recipe is typical of Indian cuisine. Only a few people made this recipe, and 3 would say it hit the spot. It is brought to you by Foodista. All things considered, we decided this recipe <b>deserves a spoonacular score of 92%</b>. This score is excellent. If you like this recipe, take a look at these similar recipes: <a href=""https://spoonacular.com/recipes/spicy-ethiopian-red-lentil-stew-33758"">Spicy Ethiopian Red Lentil Stew</a>, <a href=""https://spoonacular.com/recipes/misir-wot-ethiopian-red-lentil-stew-1437013"">Misir Wot- Ethiopian Red Lentil Stew</a>, and <a href=""https://spoonacular.com/recipes/ethiopian-s-mesir-wat-red-lentil-stew-with-ayib-552200"">Ethiopian s: Mesir Wat Red Lentil Stew with Ayib</a>.","<ol><li>In a large pot heat oil over medium heat. Add onions and saut until translucent. Add minced garlic and continue to saut for another minute.</li><li>Combine cauliflower, peas and lentils in the pot, sprinkle with amchar massala and massala molida and saut for 5 minutes.</li><li>Pour crushed tomatoes and tomato paste into the pot and stir to combine. Add about two cups of water and bring curry to a boil.</li><li>Reduce heat, cover, and simmer on low until lentils are tender; about an hour.</li><li>Mix in plain yogurt and serve immediately.</li></ol>","['1 tablespoon amchar masala', '1 cup brown lentils', '1 can crushed tomatoes', '1 cauliflower head, cut into bite size pieces', '2 garlic cloves, minced', '1 onion, diced', '2 cups frozen peas', '1/4 cup plain yogurt (optional)', '2 tablespoons masala molida, also known as berbere', '1 can tomato paste', '2 tablespoons vegetable oil']",https://spoonacular.com/recipeImages/642468-556x370.jpg,"['lunch', 'main course', 'main dish', 'dinner']"
