sourceUrl,sourceName,title,dishTypes,summary,extendedIngredients,servings,readyInMinutes,instructions,image
http://www.foodista.com/recipe/WHSTLX2T/salmon-watercress-fennel-and-baby-beetroot-salad-with-lemony-arenkha-msc-dressing,Foodista,"Salmon, Watercress, Fennel and Baby Beetroot Salad With Lemony ""Caviar"" Dressing","['side dish', 'lunch', 'main course', 'salad', 'main dish', 'dinner']","Salmon, Watercress, Fennel and Baby Beetroot Salad With Lemony ""Caviar"" Dressing might be a good recipe to expand your main course recipe box. One portion of this dish contains approximately 27g of protein, 29g of fat, and a total of 440 calories. This recipe serves 4 and costs $4.28 per serving. A mixture of white wine, baby beets, watercress, and a handful of other ingredients are all it takes to make this recipe so delicious. Not a lot of people made this recipe, and 4 would say it hit the spot. It is brought to you by Foodista. From preparation to the plate, this recipe takes about 45 minutes. It is a good option if you're following a gluten free, dairy free, paleolithic, and primal diet. With a spoonacular score of 95%, this dish is super. If you like this recipe, you might also like recipes such as <a href=""https://spoonacular.com/recipes/wild-rice-baby-beetroot-beef-kofta-salad-ft-love-beets-baby-beetroot-494268"">Wild Rice, Baby Beetroot & Beef Kofta Salad (ft. Love Beets Baby Beetroot)</a>, <a href=""https://spoonacular.com/recipes/poached-salmon-and-watercress-salad-with-dill-yogurt-dressing-14170"">Poached Salmon and Watercress Salad with Dill-Yogurt Dressing</a>, and <a href=""https://spoonacular.com/recipes/beetroot-red-apple-and-watercress-salad-9732"">Beetroot, Red Apple And Watercress Salad</a>.","['4 teaspoons Arënkha MSC caviar substitute', '12 cooked baby beets', '1 bay leaf', 'freshly ground black pepper', '6 tbsp extra virgin olive oil', '1 head fennel, outside leaves discarded, finely sliced', '2 tbsp lemon juice', '4 110g (4oz) skinless salmon fillets', 'tarragon stalks', 'few tarragon leaves', '1 bunch watercress, picked over, washed & dried', '1 tablespoon white wine']",4,45,"<ol><li>Place the salmon in a pan, cover with water, and add the wine, bay and tarragon stalks.  Bring to the boil and then immediately turn off and leave for a couple of minutes to cook in the residual heat. Remove to a plate with a slotted spoon and leave to cool before flaking into large pieces.</li><li>Make the dressing by lightly whisking the olive oil and lemon juice together. Stir in the Arnkha MSC and season with some black pepper.</li><li>Next, arrange the watercress, beets and fennel in 4 shallow salad bowls, then add the salmon and tarragon.  Drizzle over the Arnkha MSC dressing and serve.</li></ol>",https://spoonacular.com/recipeImages/659143-556x370.jpg
http://www.foodista.com/recipe/VKY3BZ5J/ground-turkey-stuffed-peppers,foodista.com,Ground Turkey Stuffed Peppers,"['lunch', 'main course', 'main dish', 'dinner']","Ground Turkey Stuffed Peppers might be just the main course you are searching for. Watching your figure? This gluten free recipe has 463 calories, 34g of protein, and 17g of fat per serving. This recipe serves 4 and costs $3.0 per serving. 112 people were glad they tried this recipe. A mixture of bell peppers, garlic, onion, and a handful of other ingredients are all it takes to make this recipe so yummy. It is brought to you by Foodista. From preparation to the plate, this recipe takes roughly 45 minutes. Taking all factors into account, this recipe earns a spoonacular score of 94%, which is spectacular. Try <a href=""https://spoonacular.com/recipes/ground-turkey-stuffed-peppers-1311407"">Ground Turkey Stuffed Peppers</a>, <a href=""https://spoonacular.com/recipes/ground-turkey-stuffed-peppers-1227903"">Ground Turkey Stuffed Peppers</a>, and <a href=""https://spoonacular.com/recipes/ground-turkey-stuffed-peppers-1353987"">Ground Turkey Stuffed Peppers</a> for similar recipes.","['4 bell peppers (choose your favorite color!)', '4 bell peppers (choose your favorite color!)', '1 tsp black pepper', '1 (8oz) can tomato sauce', '1 (8oz) can diced tomatoes', '2 tbsp dried parsley', '2 eggs', '1 tbsp minced garlic', '1/2 lb ground beef', '1/2 lb ground turkey', '1 onion, diced', '1/4 cup grated parmesan cheese', '1/2 cup uncooked rice', '1 heaping tbsp sugar', '1 (8oz) can tomato soup', '1 tbsp Worcestershire sauce']",4,45,<ol><li>Cook rice then knead it together with remaining filling ingredients. Cut tops off peppers and fill each one. Place in your slow cooker or a large stove-top pot. Mix together sauce ingredients. Top each stuffed pepper with sauce and pour remaining sauce all around the stuffed peppers. Cook on medium/low for about an hour. Top with grated parmesan cheese and a little parsley for looks and serve warm.</li></ol>,https://spoonacular.com/recipeImages/645978-556x370.jpg
http://www.pinkwhen.com/brown-butter-twice-baked-sweet-potatoes/,pinkwhen.com,Brown Butter Twice Baked Sweet Potatoes,"['lunch', 'main course', 'main dish', 'dinner']","The recipe Brown Butter Twice Baked Sweet Potatoes can be made in about 1 hour and 35 minutes. Watching your figure? This gluten free and primal recipe has 677 calories, 19g of protein, and 44g of fat per serving. This recipe serves 4 and costs $3.56 per serving. 8242 people have tried and liked this recipe. This recipe from Pink When requires goat's cheese, sweet potatoes, bacon, and butter. It works well as a main course. All things considered, we decided this recipe deserves a spoonacular score of 94%. This score is super. Similar recipes include <a href=""https://spoonacular.com/recipes/twice-baked-sweet-potatoes-with-brown-sugar-pecans-489041"">Twice Baked Sweet Potatoes {with Brown Sugar & Pecans}</a>, <a href=""https://spoonacular.com/recipes/maple-brown-butter-mashed-sweet-potatoes-828414"">Maple Brown Butter Mashed Sweet Potatoes</a>, and <a href=""https://spoonacular.com/recipes/maple-brown-butter-roasted-sweet-potatoes-1571611"">Maple Brown Butter Roasted Sweet Potatoes</a>.","['2 very ripe avocados, pitted and skins removed', '2 tablespoons buttermilk', '4 strips of bacon, cooked until crisp and chopped', '1/4 cup fresh parsley, chopped', ""6 ounces goat's cheese, crumbled"", 'salt and black pepper', '1/2 cup sour cream (plain Greek yogurt may be substituted)', '4 medium sweet potatoes', '6 tablespoons unsalted butter']",4,95,"<p>Preheat your oven to 400 degrees F. Poke your sweet potatoes with a fork and place them directly on the rack of your oven. Place a piece of foil on the rack below to reduce mess. Bake the sweet potatoes for 45-50 minutes or until tender. Times may vary depending on how hot your oven gets.Remove the potatoes from the oven and let stand at room temperature until they are cool enough to handle, about 20-30 minutes. Leave the oven on.While your potatoes are cooling, melt the butter over medium heat. Continue to cook the butter, stirring frequently, until brown bits begin to form on the bottom of the pan, about 5-6 minutes. Pay close attention as the butter can quickly go from brown to burnt in a matter of seconds. Once you see the brown bits forming and a nutty aroma fills the air, pull the butter from the heat immediately. Set aside.Cut the tops off of the sweet potatoes, lengthwise. Scoop the sweet potato flesh into a medium bowl, leaving the skins in tact. To the bowl, add the brown butter, 2 tablespoons of the fresh parsley, 3/4 of the chopped bacon, and 4 ounces of the goats cheese. Sprinkle with salt and black pepper to taste and mash the ingredients together until combined. Scoop the filling back into the sweet potatoes.Place the potatoes on a baking sheet that has been lined with foil or parchment paper. Place them back in the oven to bake for 25 minutes.While your potatoes are baking for a second time, prepare your avocado cream. In the bowl of your food processor or blender, combine the avocados, sour cream and buttermilk. Add a dash of salt and pepper and pulse until completely smooth and creamy.Once your potatoes have baked, remove from oven. Sprinkle on the remaining parsley, bacon and goats cheese. Drizzle with avocado cream and serve immediately.Enjoy!I hope you enjoy this recipe for brown butter twice baked sweet potatoes!</p>",https://spoonacular.com/recipeImages/715544-556x370.jpg
http://www.afrolems.com/2014/10/31/rice-and-peas-with-coconut-curry-mackerel/,afrolems.com,Rice and Peas with Coconut Curry Mackerel,"['lunch', 'main course', 'main dish', 'dinner']","Rice and Peas with Coconut Curry Mackerel could be just the gluten free and dairy free recipe you've been looking for. For $2.44 per serving, you get a main course that serves 4. One serving contains 625 calories, 31g of protein, and 34g of fat. This recipe from Afrolems has 26 fans. From preparation to the plate, this recipe takes around 45 minutes. If you have coconut milk, corn starch, garlic, and a few other ingredients on hand, you can make it. A couple people really liked this Indian dish. All things considered, we decided this recipe deserves a spoonacular score of 94%. This score is super. Similar recipes are <a href=""https://spoonacular.com/recipes/rice-and-peas-with-coconut-curry-mackerel-1585999"">Rice and Peas with Coconut Curry Mackerel</a>, <a href=""https://spoonacular.com/recipes/coconut-chicken-curry-with-snow-peas-and-rice-1213727"">Coconut Chicken Curry with Snow Peas and Rice</a>, and <a href=""https://spoonacular.com/recipes/black-eyed-peas-curry-with-coconut-lobia-curry-600742"">Black Eyed Peas Curry (With Coconut) (Lobia Curry)</a>.","['2 cups of coconut milk', '1 tablespoon of corn starch', '2 tablespoons of curry powder', '1 clove of garlic (chopped)', 'Seasoning cubes', '1 medium piece of Mackerel (chopped in 4 pieces)', '1/2 bulb of onion', '1/2 cup of red kidney beans', '1 cup of Rice', '3 scotch bonnet peppers', '3 scotch bonnet peppers']",4,45,"Pour 1 cup of coconut milk in a pot with 1 seasoning cube and allow to boil for a minute.Pour in your rice and peas in the boiling coconut milk and pour 2 cups of water and leave to boil till the rice and peas are soft on low heat.In a separate pot, season and bring the mackerel to boil in the rest of the coconut milk, curry powder and some water.Toss in the chopped onion, scotch bonnet peppers and garlic and allow to simmer on medium heat.Once the fish is cooked, add the corn starch to thicken the sauce and allow to simmer for 4 minutes on low heat.Serve with the rice and peas",https://spoonacular.com/recipeImages/716364-556x370.jpg
https://www.foodista.com/recipe/4KHXC282/baby-bok-choy-stir-fry,Foodista,Baby Bok Choy Stir Fry,"['antipasti', 'starter', 'snack', 'appetizer', 'antipasto', ""hor d'oeuvre""]","Baby Bok Choy Stir Fry is a hor d'oeuvre that serves 2. One portion of this dish contains about 6g of protein, 9g of fat, and a total of 139 calories. For $1.09 per serving, this recipe covers 24% of your daily requirements of vitamins and minerals. This recipe is liked by 3 foodies and cooks. This recipe from Foodista requires salt, almonds, garlic, and pepper flakes. It is a good option if you're following a gluten free, dairy free, paleolithic, and lacto ovo vegetarian diet. From preparation to the plate, this recipe takes around 45 minutes. Taking all factors into account, this recipe earns a spoonacular score of 94%, which is amazing. If you like this recipe, you might also like recipes such as <a href=""https://spoonacular.com/recipes/baby-bok-choy-stir-fry-1345633"">Baby Bok Choy Stir Fry</a>, <a href=""https://spoonacular.com/recipes/baby-bok-choy-stir-fry-531245"">Baby Bok Choy Stir Fry</a>, and <a href=""https://spoonacular.com/recipes/beef-stir-fry-with-baby-bok-choy-1584553"">Beef Stir-Fry with Baby Bok Choy</a>.","['1 pound bok choy, cleaned and chopped', '2 large shallot, sliced', '2 cloves garlic', '1/2 tablespoon coconut oil', '1 pinch salt', '1 pinch pepper', '1 pinch red pepper flakes', '2 tablespoons almonds, toasted']",2,45,"Heat oil in a large nonstick skillet over medium high heat. Add shallots and cook 3  4 minutes to soften. Add bok choy, leaving leafy pieces aside. Cook another 3  4 minutes until crisp tender. Add remaining ingredients except almonds. Top with almonds.",https://spoonacular.com/recipeImages/633226-556x370.jpg
http://www.foodista.com/recipe/36WZD7DS/healthy-salmon-caesar-salad-recipe,foodista.com,Salmon Caesar Salad,"['side dish', 'lunch', 'main course', 'salad', 'main dish', 'dinner']","The recipe Salmon Caesar Salad could satisfy your American craving in roughly 45 minutes. One portion of this dish contains around 27g of protein, 29g of fat, and a total of 393 calories. For $3.01 per serving, you get a main course that serves 2. It is brought to you by Foodista. 12 people were glad they tried this recipe. Head to the store and pick up parmesan cheese, lemon juice, paprika, and a few other things to make it today. It is a good option if you're following a gluten free, primal, pescatarian, and ketogenic diet. Taking all factors into account, this recipe earns a spoonacular score of 94%, which is great. Users who liked this recipe also liked <a href=""https://spoonacular.com/recipes/salmon-caesar-salad-418441"">Salmon Caesar Salad</a>, <a href=""https://spoonacular.com/recipes/salmon-caesar-salad-521731"">Salmon Caesar Salad</a>, and <a href=""https://spoonacular.com/recipes/salmon-caesar-salad-1189903"">Salmon Caesar Salad</a>.","['2 tablespoons light caesar dressing', '2 tablespoons freshly squeezed lemon juice', '1 tablespoon Olive oil', '1/4 teaspoon paprika', '8 tablespoons Parmesan cheese, shredded', 'add black pepper to taste', '1 8 oz head of Romaine', '6 ounces Salmon fillet', '1/4 teaspoon salt', '1 tablespoon slivered almonds']",2,45,"<ol><li>Directions: Heat up a skillet/frying pan and sir the Salmon in the coconut oil/olive oil (don't forget to add the salt and paprika to it) until very lightly browned on each side (i like my salmon slightly undercooked-its up to you if you want it more done). Top with freshly squeezed lemon juice and let it sit in the frying pan for about 1 minute. In a Large bowl, mix the romaine lettuce with the Caesar salad dressing and dump it out into a large plate, top off with Asiago/Parmesan cheese and you can also sprinkle the toasted almonds on now. Place the Salmon (sliced) on top. You can sprinkle it with some more fresh lemon juice:) and black pepper!</li></ol>",https://spoonacular.com/recipeImages/646512-556x370.jpg
https://www.foodista.com/recipe/RLKY3W3V/delightful-kale-and-cabbage-slaw,Foodista,Delightful Kale and Cabbage Slaw,['side dish'],"Delightful Kale and Cabbage Slaw could be just the gluten free and dairy free recipe you've been looking for. For 62 cents per serving, this recipe covers 17% of your daily requirements of vitamins and minerals. This recipe serves 6. One portion of this dish contains roughly 3g of protein, 8g of fat, and a total of 122 calories. A mixture of mustard, salt, celery, and a handful of other ingredients are all it takes to make this recipe so scrumptious. This recipe from Foodista has 2 fans. From preparation to the plate, this recipe takes around 45 minutes. It will be a hit at your The Fourth Of July event. It works well as a very affordable side dish. Taking all factors into account, this recipe earns a spoonacular score of 93%, which is great. If you like this recipe, you might also like recipes such as <a href=""https://spoonacular.com/recipes/delightful-kale-and-cabbage-slaw-1364363"">Delightful Kale and Cabbage Slaw</a>, <a href=""https://spoonacular.com/recipes/kale-slaw-with-red-cabbage-and-carrots-11397"">Kale Slaw With Red Cabbage And Carrots</a>, and <a href=""https://spoonacular.com/recipes/cabbage-and-kale-slaw-with-caraway-ranch-dressing-1152448"">Cabbage and Kale Slaw with Caraway Ranch Dressing</a>.","['5 c shredded green cabbage', '3 c shredded kale', '1 c celery, chopped', '3/4 c scallion, chopped', '2 c carrot, chopped', 'Dressing', '1/4 c red wine vinegar', '1/2 t dry mustard', '1 t agave nectar', '1/4 t salt', '3 T olive oil']",6,45,"In a very large bowl, combine cabbage, kale, celery, scallion and carrot. Toss well.
In a small bowl, combine dressing ingredients.
Pour dressing over vegetables and toss to coat.",https://spoonacular.com/recipeImages/641422-556x370.jpg
https://www.foodista.com/recipe/V7VFKMB2/chicken-pot-pie-with-swanson-chicken,foodista.com,4 Ingredient Chicken Pot Pie,"['lunch', 'main course', 'main dish', 'dinner']","4 Ingredient Chicken Pot Pie might be a good recipe to expand your main course recipe box. This recipe serves 6 and costs $4.41 per serving. One serving contains 802 calories, 79g of protein, and 30g of fat. Head to the store and pick up pie crust, campbell's chicken gravy, cans swanson premium chicken breast in water, and a few other things to make it today. It is a good option if you're following a dairy free diet. 24 people have tried and liked this recipe. From preparation to the plate, this recipe takes approximately 45 minutes. It is brought to you by Foodista. All things considered, we decided this recipe deserves a spoonacular score of 90%. This score is excellent. Try <a href=""https://spoonacular.com/recipes/instant-pot-5-ingredient-chicken-tacos-885703"">Instant Pot 5-Ingredient Chicken Tacos</a>, <a href=""https://spoonacular.com/recipes/5-ingredient-crock-pot-mexican-shredded-chicken-1724689"">5-Ingredient Crock Pot Mexican Shredded Chicken</a>, and <a href=""https://spoonacular.com/recipes/4-ingredient-mini-chicken-pot-pies-simple-meals-616029"">4-Ingredient Mini Chicken Pot Pies | Simple Meals</a> for similar recipes.","['1 package (15 ounces) refrigerated pie crust (2 crusts)', ""1 can (10 1/2 ounces) Campbell's Chicken Gravy"", '3 cups cooked cut-up vegetables *', '3 cups cooked cut-up vegetables *', '2 ounces cans (4.5 each) Swanson Premium White Chunk Chicken Breast in Water, drained']",6,45,"Let the pie crusts stand at room temperature for 15 minutes or until they're easy to handle. Place 1 pie crust into a 9-inch pie plate.
Stir the gravy, vegetables and chicken in a medium bowl. Spoon the chicken mixture into the pie plate. Place the remaining pie crust over the filling. Press the edges to seal. Cut several slits in the top crust.
Bake at 400F. for 45 minutes or until the crust is golden brown.
Use a combination of sliced carrots, peas and cubed potatoes.",https://spoonacular.com/recipeImages/631868-556x370.jpg
https://www.foodista.com/recipe/VVH5Y7PG/baked-penne,Foodista,Baked Penne,"['side dish', 'antipasti', 'starter', 'snack', 'appetizer', 'antipasto', ""hor d'oeuvre""]","Baked Penne might be just the hor d'oeuvre you are searching for. Watching your figure? This dairy free, lacto ovo vegetarian, and vegan recipe has 241 calories, 11g of protein, and 1g of fat per serving. This recipe serves 8. For 73 cents per serving, this recipe covers 21% of your daily requirements of vitamins and minerals. Only a few people made this recipe, and 1 would say it hit the spot. If you have water, nutritional yeast, kale, and a few other ingredients on hand, you can make it. From preparation to the plate, this recipe takes around 45 minutes. It is brought to you by Foodista. Taking all factors into account, this recipe earns a spoonacular score of 92%, which is excellent. If you like this recipe, you might also like recipes such as <a href=""https://spoonacular.com/recipes/baked-penne-1215509"">Baked Penne</a>, <a href=""https://spoonacular.com/recipes/baked-penne-270650"">Baked Penne</a>, and <a href=""https://spoonacular.com/recipes/baked-penne-138984"">Baked Penne</a>.","['1 small butternut squash, peeled& seeded', '1/2 large onion, chopped', '4 baby portobella mushrooms, chopped', '12 ounces penne pasta (I used Garden Delight, any would work)', '1/4 cup tomato paste', '1 jalapeño pepper, chopped& partially seeded (depends how hot you want it!)', '1 cup water', 'cup nutritional yeast', '1/2 teaspoon garlic powder', '1/2 teaspoon salt', '1/2 teaspoon black pepper', '1 teaspoon Italian seasoning', '2 cups kale, chopped']",8,45,"Preheat the oven to 400*.
Chop butternut squash into 1"" pieces and roast on a baking sheet sprayed with cooking spray until lightly browned, about 30-40 minutes.
Once the squash is done baking, reduce heat to 350*.
Bring a pot of water to a boil and cook pasta according to package directions, using the shortest recommended cooking time.
While pasta is cooking, saute onions and mushrooms.
In a food processor, combine about 1 cup roasted butternut squash cubes, tomato paste, jalapeo, water, nutritional yeast, garlic powder, salt, black pepper, and Italian seasoning until well blended.
Mix with drained pasta, onions, mushrooms and kale.
Spray a 9""x13"" pan with cooking spray and pour pasta mixture into pan. Bake uncovered at 350* for 30 minutes.",https://spoonacular.com/recipeImages/633711-556x370.jpg
http://www.foodista.com/recipe/2Y82DVJR/penne-arrabiata,foodista.com,Penne Arrabiata,"['side dish', 'lunch', 'main course', 'main dish', 'dinner']","If you have about 45 minutes to spend in the kitchen, Penne Arrabiata might be an outstanding dairy free, lacto ovo vegetarian, and vegan recipe to try. One serving contains 466 calories, 15g of protein, and 9g of fat. For $1.05 per serving, you get a main course that serves 4. A mixture of tomato, peppers, pkt penne, and a handful of other ingredients are all it takes to make this recipe so scrumptious. 2 people found this recipe to be tasty and satisfying. It is brought to you by Foodista. Taking all factors into account, this recipe earns a spoonacular score of 94%, which is awesome. If you like this recipe, take a look at these similar recipes: <a href=""https://spoonacular.com/recipes/penne-arrabiata-1364589"">Penne Arrabiata</a>, <a href=""https://spoonacular.com/recipes/penne-arrabiata-1511023"">Penne Arrabiata</a>, and <a href=""https://spoonacular.com/recipes/penne-arrabiata-1223947"">Penne Arrabiata</a>.","['1 can (14 1/2 oz) whole tomato, chopped', '3 tablespoons parsley, fresh, minced', '2 Cloves garlic, minced', '2 tablespoons Olive oil', '1 pkt (14 oz) Penne (pasta quills)', '2 dried red peppers']",4,45,"<ol><li>Bring a large pot of water to a boil. Saute about 1 teaspoon of dried red pepper in a 3 tbsp. olive oil. Add 5 cloves fresh minced garlic, 2 tbsp.</li><li>Fresh Italian parsley, minced.</li><li>When these ingredients are not, but not smoking, add 1 can tomatoes, chopped. (I like Pomi tomatoes which comes in a box). Stir, cover and cook untilthe sauce i heated. Cook the Penne in salted boiling water. Cook until al dante. Drain and add to sauce. Mix throughly Just before serving, add some coarsely chopped fresh basil and a little more parsley. Serve immediately.</li></ol>",https://spoonacular.com/recipeImages/655573-556x370.jpg
